date,open,high,low,close,volume,average,barCount
2025-02-13 09:30:00-05:00,200.89,201.5,195.62,200.4,351078.0,199.105,1905
2025-02-13 10:00:00-05:00,200.44,200.44,198.6,199.37,131313.0,199.551,850
2025-02-13 10:30:00-05:00,199.28,199.89,198.27,198.87,104363.0,199.177,732
2025-02-13 11:00:00-05:00,198.95,199.0,197.06,197.43,138766.0,198.022,775
2025-02-13 11:30:00-05:00,197.55,198.67,197.37,197.58,115574.0,198.019,695
2025-02-13 12:00:00-05:00,197.69,198.7,197.57,197.98,78889.0,198.299,514
2025-02-13 12:30:00-05:00,197.92,198.86,197.76,198.41,125649.0,198.426,868
2025-02-13 13:00:00-05:00,198.41,198.88,197.77,198.66,137927.0,198.151,463
2025-02-13 13:30:00-05:00,198.56,200.97,198.56,200.56,89646.0,199.777,626
2025-02-13 14:00:00-05:00,200.68,202.12,200.67,202.09,120541.0,201.347,859
2025-02-13 14:30:00-05:00,202.08,202.99,201.81,202.68,117078.0,202.483,846
2025-02-13 15:00:00-05:00,202.64,203.99,202.64,203.44,214972.0,203.531,1541
2025-02-13 15:30:00-05:00,203.37,206.0,203.27,205.68,540954.0,205.096,3953
