date,open,high,low,close,volume,average,barCount
2025-02-19 09:30:00-05:00,212.09,212.09,209.49,209.55,177395.0,210.902,1036
2025-02-19 10:00:00-05:00,209.42,209.49,207.81,208.43,142741.0,208.522,1076
2025-02-19 10:30:00-05:00,208.46,210.08,208.45,209.77,120715.0,209.304,1049
2025-02-19 11:00:00-05:00,209.77,210.62,209.56,210.34,125592.0,210.112,1010
2025-02-19 11:30:00-05:00,210.43,211.25,210.17,211.01,83358.0,210.796,693
2025-02-19 12:00:00-05:00,211.04,211.38,210.71,211.2,50109.0,211.057,406
2025-02-19 12:30:00-05:00,211.19,211.49,210.92,211.09,45619.0,211.187,387
2025-02-19 13:00:00-05:00,211.13,212.24,210.63,211.8,137469.0,211.217,861
2025-02-19 13:30:00-05:00,211.96,212.52,211.78,212.2,175300.0,212.157,1002
2025-02-19 14:00:00-05:00,212.16,213.47,212.09,213.31,109106.0,212.892,821
2025-02-19 14:30:00-05:00,213.31,214.11,213.14,214.06,105747.0,213.781,815
2025-02-19 15:00:00-05:00,213.98,214.1,212.71,212.78,111549.0,213.479,799
2025-02-19 15:30:00-05:00,212.83,213.59,212.74,213.08,356978.0,213.155,2539
