date,open,high,low,close,volume,average,barCount
2025-02-07 09:30:00-05:00,196.32,199.17,195.84,198.45,148078.0,197.812,922
2025-02-07 10:00:00-05:00,198.25,198.25,196.16,197.28,93258.0,197.149,739
2025-02-07 10:30:00-05:00,197.27,198.12,196.31,197.31,75469.0,197.369,617
2025-02-07 11:00:00-05:00,197.37,198.12,196.49,197.38,113695.0,197.419,654
2025-02-07 11:30:00-05:00,197.51,198.21,197.4,197.56,74315.0,197.794,652
2025-02-07 12:00:00-05:00,197.56,197.81,196.9,197.07,95317.0,197.361,692
2025-02-07 12:30:00-05:00,197.13,197.23,196.47,196.68,78299.0,196.823,584
2025-02-07 13:00:00-05:00,196.64,197.24,196.48,197.13,109976.0,196.859,845
2025-02-07 13:30:00-05:00,197.08,197.17,196.1,196.34,136036.0,196.669,1075
2025-02-07 14:00:00-05:00,196.31,196.8,195.36,195.36,144222.0,195.932,1056
2025-02-07 14:30:00-05:00,195.34,195.9,195.2,195.85,131824.0,195.528,925
2025-02-07 15:00:00-05:00,195.77,196.22,195.45,196.0,125320.0,195.787,969
2025-02-07 15:30:00-05:00,196.0,196.3,195.5,195.54,318824.0,195.812,2519
