date,open,high,low,close,volume,average,barCount
2025-02-04 09:30:00-05:00,190.84,194.1,190.58,193.86,191114.0,192.333,956
2025-02-04 10:00:00-05:00,194.01,194.22,193.19,193.53,161308.0,193.819,873
2025-02-04 10:30:00-05:00,193.48,193.79,192.76,192.77,135473.0,193.325,579
2025-02-04 11:00:00-05:00,192.78,193.39,192.73,193.28,57494.0,193.11,467
2025-02-04 11:30:00-05:00,193.22,193.23,192.39,192.46,31377.0,192.784,246
2025-02-04 12:00:00-05:00,192.42,192.43,191.5,191.5,86248.0,191.89,408
2025-02-04 12:30:00-05:00,191.65,191.89,191.29,191.84,25965.0,191.57,211
2025-02-04 13:00:00-05:00,191.8,191.93,191.37,191.93,35929.0,191.628,306
2025-02-04 13:30:00-05:00,191.94,192.66,191.9,192.57,32847.0,192.327,301
2025-02-04 14:00:00-05:00,192.5,192.89,191.97,192.67,69246.0,192.389,558
2025-02-04 14:30:00-05:00,192.67,193.05,192.62,192.79,59913.0,192.844,474
2025-02-04 15:00:00-05:00,192.74,193.63,192.69,193.42,69731.0,193.242,610
2025-02-04 15:30:00-05:00,193.37,194.7,193.32,194.61,271353.0,194.149,2108
