date,open,high,low,close,volume,average,barCount
2025-01-17 09:30:00-05:00,174.41,174.71,172.52,173.09,239073.0,173.758,669
2025-01-17 10:00:00-05:00,173.0,173.99,172.53,173.14,104966.0,173.168,515
2025-01-17 10:30:00-05:00,173.08,173.73,172.99,173.39,72255.0,173.225,461
2025-01-17 11:00:00-05:00,173.38,173.85,172.74,173.62,67029.0,173.226,440
2025-01-17 11:30:00-05:00,173.68,174.32,173.0,173.12,77174.0,173.669,597
2025-01-17 12:00:00-05:00,173.15,173.61,172.88,173.34,64191.0,173.119,522
2025-01-17 12:30:00-05:00,173.33,173.44,172.99,173.44,142234.0,173.046,230
2025-01-17 13:00:00-05:00,173.5,173.9,173.31,173.68,37883.0,173.611,278
2025-01-17 13:30:00-05:00,173.63,173.95,173.47,173.78,46445.0,173.731,295
2025-01-17 14:00:00-05:00,173.76,174.18,173.41,173.77,170622.0,173.725,976
2025-01-17 14:30:00-05:00,173.77,173.99,173.59,173.82,72399.0,173.75,564
2025-01-17 15:00:00-05:00,173.75,174.12,173.5,173.71,357377.0,173.602,850
2025-01-17 15:30:00-05:00,173.72,174.59,173.7,174.47,359144.0,174.256,2717
