date,open,high,low,close,volume,average,barCount
2025-02-12 09:30:00-05:00,198.14,200.6,196.1,198.99,1914204.0,198.982,11040
2025-02-12 10:00:00-05:00,198.89,198.99,195.19,196.64,505335.0,197.204,3168
2025-02-12 10:30:00-05:00,196.66,199.59,196.56,199.42,536013.0,197.9,3199
2025-02-12 11:00:00-05:00,199.4,201.17,198.05,198.54,482013.0,200.017,2934
2025-02-12 11:30:00-05:00,198.45,199.12,196.71,198.44,284257.0,198.064,2033
2025-02-12 12:00:00-05:00,198.44,199.43,197.67,199.04,339796.0,198.482,2235
2025-02-12 12:30:00-05:00,199.05,199.25,198.13,198.95,292574.0,198.787,1807
2025-02-12 13:00:00-05:00,198.97,199.13,197.73,197.94,158702.0,198.419,1001
2025-02-12 13:30:00-05:00,197.94,200.04,197.86,198.89,547497.0,199.055,1861
2025-02-12 14:00:00-05:00,198.9,199.21,197.75,198.89,186024.0,198.519,1106
2025-02-12 14:30:00-05:00,198.84,198.88,197.95,198.35,191584.0,198.356,997
2025-02-12 15:00:00-05:00,198.55,199.17,197.74,198.35,312351.0,198.18,1772
2025-02-12 15:30:00-05:00,198.35,201.13,198.31,200.89,851202.0,200.198,5489
