date,open,high,low,close,volume,average,barCount
2025-01-27 09:30:00-05:00,178.43,180.8,176.11,180.78,190633.0,178.969,995
2025-01-27 10:00:00-05:00,180.75,182.93,180.72,182.9,94312.0,181.753,739
2025-01-27 10:30:00-05:00,182.63,183.09,181.96,182.75,55940.0,182.624,425
2025-01-27 11:00:00-05:00,182.9,183.18,181.95,182.43,58091.0,182.573,402
2025-01-27 11:30:00-05:00,182.3,182.81,182.05,182.38,38984.0,182.34,324
2025-01-27 12:00:00-05:00,182.38,183.05,182.12,182.43,42441.0,182.532,328
2025-01-27 12:30:00-05:00,182.53,182.53,181.21,181.27,55023.0,181.86,441
2025-01-27 13:00:00-05:00,181.3,181.74,181.19,181.53,40075.0,181.475,322
2025-01-27 13:30:00-05:00,181.61,182.33,181.32,181.41,41856.0,181.847,342
2025-01-27 14:00:00-05:00,181.38,182.04,181.2,182.0,48031.0,181.474,345
2025-01-27 14:30:00-05:00,181.93,182.03,180.34,180.56,46016.0,181.083,361
2025-01-27 15:00:00-05:00,180.52,181.32,180.31,180.92,70046.0,180.784,504
2025-01-27 15:30:00-05:00,180.94,182.67,180.94,182.46,213618.0,182.303,1658
