date,open,high,low,close,volume,average,barCount
2025-01-16 09:30:00-05:00,171.43,171.63,169.33,171.02,116914.0,170.946,780
2025-01-16 10:00:00-05:00,170.93,171.94,170.69,171.58,65264.0,171.333,458
2025-01-16 10:30:00-05:00,171.56,171.93,171.19,171.93,38575.0,171.513,340
2025-01-16 11:00:00-05:00,171.94,172.75,171.82,172.51,39651.0,172.31,320
2025-01-16 11:30:00-05:00,172.6,172.71,171.97,172.44,35488.0,172.356,292
2025-01-16 12:00:00-05:00,172.38,172.59,171.81,172.17,31573.0,172.202,234
2025-01-16 12:30:00-05:00,172.07,172.17,171.77,171.97,37246.0,171.936,243
2025-01-16 13:00:00-05:00,171.89,172.11,171.45,171.46,38078.0,171.956,275
2025-01-16 13:30:00-05:00,171.44,171.67,171.0,171.1,261065.0,171.241,330
2025-01-16 14:00:00-05:00,171.1,171.46,170.95,171.28,59365.0,171.179,416
2025-01-16 14:30:00-05:00,171.21,171.39,171.0,171.25,38871.0,171.128,287
2025-01-16 15:00:00-05:00,171.27,171.52,170.85,170.89,51316.0,171.194,391
2025-01-16 15:30:00-05:00,170.89,171.09,170.67,170.79,231409.0,170.864,1645
