date,open,high,low,close,volume,average,barCount
2025-02-03 09:30:00-05:00,186.64,189.1,185.0,188.78,179608.0,187.673,958
2025-02-03 10:00:00-05:00,188.74,189.5,186.98,189.15,117190.0,187.819,836
2025-02-03 10:30:00-05:00,189.09,190.29,188.96,189.68,99216.0,189.703,664
2025-02-03 11:00:00-05:00,189.78,190.17,189.16,189.42,87153.0,189.872,695
2025-02-03 11:30:00-05:00,189.39,190.15,189.17,189.69,76255.0,189.768,577
2025-02-03 12:00:00-05:00,189.7,191.5,189.67,190.81,76504.0,190.729,487
2025-02-03 12:30:00-05:00,190.66,191.3,190.35,191.03,52689.0,190.799,404
2025-02-03 13:00:00-05:00,191.05,191.64,190.4,191.36,51403.0,191.184,413
2025-02-03 13:30:00-05:00,191.37,192.22,191.33,192.08,97575.0,191.902,617
2025-02-03 14:00:00-05:00,192.08,192.44,191.64,192.23,92544.0,192.083,701
2025-02-03 14:30:00-05:00,192.14,192.78,192.11,192.3,93407.0,192.4,726
2025-02-03 15:00:00-05:00,192.34,192.67,191.87,192.44,186321.0,192.235,1206
2025-02-03 15:30:00-05:00,192.51,192.64,190.59,190.74,416133.0,191.514,3164
