date,open,high,low,close,volume,average,barCount
2025-01-24 09:30:00-05:00,183.46,184.24,181.82,183.11,96273.0,182.972,462
2025-01-24 10:00:00-05:00,183.23,183.53,182.71,182.92,73525.0,183.052,464
2025-01-24 10:30:00-05:00,183.01,183.85,182.9,183.72,61976.0,183.38,478
2025-01-24 11:00:00-05:00,183.75,184.26,183.4,183.63,156224.0,183.785,667
2025-01-24 11:30:00-05:00,183.62,183.63,182.1,182.3,62377.0,183.016,441
2025-01-24 12:00:00-05:00,182.23,183.08,181.83,182.83,56142.0,182.549,411
2025-01-24 12:30:00-05:00,182.88,183.49,182.56,183.42,50795.0,183.076,426
2025-01-24 13:00:00-05:00,183.34,183.45,182.56,183.02,32461.0,183.001,243
2025-01-24 13:30:00-05:00,183.0,183.15,182.26,182.44,43784.0,182.585,285
2025-01-24 14:00:00-05:00,182.47,182.86,182.29,182.65,71773.0,182.537,466
2025-01-24 14:30:00-05:00,182.65,183.11,182.65,182.97,73711.0,182.871,575
2025-01-24 15:00:00-05:00,182.91,183.02,182.26,182.46,59312.0,182.581,474
2025-01-24 15:30:00-05:00,182.49,183.55,182.49,183.34,248696.0,183.089,1847
