date,open,high,low,close,volume,average,barCount
2025-01-23 09:30:00-05:00,178.05,178.05,175.55,176.88,67145.0,177.127,445
2025-01-23 10:00:00-05:00,176.84,177.78,176.65,177.71,49537.0,177.236,429
2025-01-23 10:30:00-05:00,177.69,178.63,177.69,178.22,57847.0,178.291,487
2025-01-23 11:00:00-05:00,178.26,178.94,178.14,178.68,45018.0,178.634,339
2025-01-23 11:30:00-05:00,178.76,179.87,178.76,179.52,40934.0,179.385,322
2025-01-23 12:00:00-05:00,179.51,179.94,179.35,179.9,38694.0,179.69,291
2025-01-23 12:30:00-05:00,179.84,180.23,179.58,180.1,57073.0,179.997,259
2025-01-23 13:00:00-05:00,180.12,181.71,179.9,181.52,92655.0,180.882,683
2025-01-23 13:30:00-05:00,181.57,181.62,180.63,181.13,101348.0,181.049,719
2025-01-23 14:00:00-05:00,181.08,182.13,181.0,182.04,149624.0,181.469,996
2025-01-23 14:30:00-05:00,182.05,182.98,181.85,182.47,101447.0,182.481,672
2025-01-23 15:00:00-05:00,182.49,183.32,182.43,183.13,135305.0,183.009,944
2025-01-23 15:30:00-05:00,183.06,183.48,182.52,183.0,369548.0,183.043,2721
