date,open,high,low,close,volume,average,barCount
2025-02-18 09:30:00-05:00,213.26,215.25,209.57,211.56,361511.0,212.131,1797
2025-02-18 10:00:00-05:00,211.65,213.58,210.8,212.23,267146.0,212.471,1852
2025-02-18 10:30:00-05:00,212.24,213.57,211.78,213.36,192395.0,212.631,1480
2025-02-18 11:00:00-05:00,213.39,214.06,212.85,213.68,115176.0,213.433,851
2025-02-18 11:30:00-05:00,213.67,214.25,213.2,213.88,88229.0,213.714,644
2025-02-18 12:00:00-05:00,213.88,214.12,213.41,213.9,112550.0,213.753,898
2025-02-18 12:30:00-05:00,213.84,214.33,213.43,213.66,78159.0,213.918,606
2025-02-18 13:00:00-05:00,213.68,214.53,213.63,214.33,142540.0,214.106,836
2025-02-18 13:30:00-05:00,214.33,214.37,213.42,213.62,125013.0,213.779,1018
2025-02-18 14:00:00-05:00,213.67,213.73,211.67,211.99,157254.0,212.556,1238
2025-02-18 14:30:00-05:00,211.91,213.07,211.91,212.97,88441.0,212.586,753
2025-02-18 15:00:00-05:00,212.98,213.07,211.67,211.77,115487.0,212.433,1012
2025-02-18 15:30:00-05:00,211.72,212.07,211.44,211.97,447051.0,211.853,3740
