date,open,high,low,close,volume,average,barCount
2025-01-21 09:30:00-05:00,176.09,177.0,175.0,175.3,251156.0,176.16,1093
2025-01-21 10:00:00-05:00,175.3,176.03,174.44,175.58,107659.0,175.244,609
2025-01-21 10:30:00-05:00,175.58,177.1,175.35,176.98,65907.0,176.196,486
2025-01-21 11:00:00-05:00,177.03,177.3,176.75,176.82,59777.0,177.033,394
2025-01-21 11:30:00-05:00,176.76,176.9,176.07,176.83,68355.0,176.518,497
2025-01-21 12:00:00-05:00,176.76,177.16,176.51,177.16,59100.0,176.808,373
2025-01-21 12:30:00-05:00,177.24,177.9,177.17,177.68,122404.0,177.531,446
2025-01-21 13:00:00-05:00,177.68,177.9,177.19,177.64,68650.0,177.588,421
2025-01-21 13:30:00-05:00,177.64,178.49,177.17,177.73,85404.0,177.663,413
2025-01-21 14:00:00-05:00,177.74,178.55,177.62,178.0,129906.0,178.095,685
2025-01-21 14:30:00-05:00,177.95,177.95,177.27,177.27,98490.0,177.552,665
2025-01-21 15:00:00-05:00,177.22,177.62,176.82,177.52,116400.0,177.319,526
2025-01-21 15:30:00-05:00,177.56,178.4,177.3,178.0,409879.0,177.906,2042
