date,open,high,low,close,volume,average,barCount
2025-02-06 09:30:00-05:00,196.3,196.98,194.4,195.45,101418.0,195.633,547
2025-02-06 10:00:00-05:00,195.43,196.79,195.25,195.81,85681.0,195.977,606
2025-02-06 10:30:00-05:00,195.66,196.96,195.56,196.52,71299.0,196.069,600
2025-02-06 11:00:00-05:00,196.5,196.65,196.09,196.09,35341.0,196.421,292
2025-02-06 11:30:00-05:00,196.08,196.08,195.31,195.37,46242.0,195.633,385
2025-02-06 12:00:00-05:00,195.35,196.26,195.26,195.79,27071.0,195.741,232
2025-02-06 12:30:00-05:00,195.68,196.15,195.68,195.99,26457.0,195.982,239
2025-02-06 13:00:00-05:00,196.01,196.05,195.57,195.8,25708.0,195.858,239
2025-02-06 13:30:00-05:00,195.71,195.95,195.31,195.82,52366.0,195.639,440
2025-02-06 14:00:00-05:00,195.81,196.22,195.79,195.88,29790.0,196.05,253
2025-02-06 14:30:00-05:00,195.87,195.87,195.04,195.05,42853.0,195.347,328
2025-02-06 15:00:00-05:00,195.09,196.16,195.06,195.96,64181.0,195.53,491
2025-02-06 15:30:00-05:00,196.03,196.45,195.65,196.45,228724.0,196.237,1760
