date,open,high,low,close,volume,average,barCount
2025-02-14 09:30:00-05:00,205.73,208.25,204.86,208.22,361838.0,206.428,2188
2025-02-14 10:00:00-05:00,208.01,209.4,207.26,208.53,251007.0,208.418,1747
2025-02-14 10:30:00-05:00,208.39,208.94,207.09,208.71,240107.0,208.211,1238
2025-02-14 11:00:00-05:00,208.75,209.79,208.35,209.03,319265.0,209.144,1815
2025-02-14 11:30:00-05:00,208.94,209.83,208.68,209.2,366474.0,209.065,1482
2025-02-14 12:00:00-05:00,209.29,210.36,209.25,210.14,165692.0,209.845,883
2025-02-14 12:30:00-05:00,210.08,210.77,210.08,210.71,267471.0,210.589,1100
2025-02-14 13:00:00-05:00,210.64,211.41,210.6,210.83,157550.0,211.021,1041
2025-02-14 13:30:00-05:00,210.92,211.25,209.96,210.24,262482.0,210.57,1347
2025-02-14 14:00:00-05:00,210.34,211.95,210.08,211.86,154946.0,210.958,929
2025-02-14 14:30:00-05:00,211.81,213.32,211.11,213.1,365804.0,212.19,2189
2025-02-14 15:00:00-05:00,213.08,213.08,212.09,212.31,521192.0,212.723,2035
2025-02-14 15:30:00-05:00,212.39,214.64,211.77,213.43,1027375.0,212.716,5145
