date,open,high,low,close,volume,average,barCount
2025-02-20 09:30:00-05:00,210.53,211.3,202.95,203.12,645546.0,207.103,3883
2025-02-20 10:00:00-05:00,203.26,205.4,202.31,204.81,484957.0,204.073,3464
2025-02-20 10:30:00-05:00,204.69,205.4,202.89,203.16,395583.0,203.901,2793
2025-02-20 11:00:00-05:00,203.16,204.2,202.75,203.11,322775.0,203.363,2117
2025-02-20 11:30:00-05:00,203.09,203.71,201.69,201.89,364979.0,202.472,2904
2025-02-20 12:00:00-05:00,201.89,202.53,200.7,201.25,616420.0,201.827,4411
2025-02-20 12:30:00-05:00,201.25,201.94,200.12,200.2,184672.0,201.069,1338
2025-02-20 13:00:00-05:00,200.21,200.83,199.53,200.48,281087.0,200.292,1701
2025-02-20 13:30:00-05:00,200.48,200.48,199.49,200.3,188081.0,199.946,1215
2025-02-20 14:00:00-05:00,200.2,202.62,200.05,201.77,462575.0,201.11,2807
2025-02-20 14:30:00-05:00,201.78,203.13,201.17,202.36,226857.0,202.316,1525
2025-02-20 15:00:00-05:00,202.34,202.63,201.87,202.2,187303.0,202.183,1325
2025-02-20 15:30:00-05:00,202.2,202.59,201.61,202.19,518831.0,202.146,3835
