date,open,high,low,close,volume,average,barCount
2025-02-11 09:30:00-05:00,190.94,193.01,189.5,190.69,318131.0,190.984,2159
2025-02-11 10:00:00-05:00,190.74,192.24,190.32,191.87,236459.0,191.181,1893
2025-02-11 10:30:00-05:00,191.83,193.38,191.82,192.61,200868.0,192.553,1532
2025-02-11 11:00:00-05:00,192.77,194.0,192.71,193.33,237633.0,193.419,1735
2025-02-11 11:30:00-05:00,193.4,193.52,192.48,192.51,117853.0,193.026,955
2025-02-11 12:00:00-05:00,192.58,192.88,191.86,192.7,133407.0,192.32,1069
2025-02-11 12:30:00-05:00,192.75,193.27,192.69,192.69,123185.0,192.954,899
2025-02-11 13:00:00-05:00,192.66,192.83,192.14,192.33,101203.0,192.49,756
2025-02-11 13:30:00-05:00,192.33,193.0,192.29,192.74,164978.0,192.776,1079
2025-02-11 14:00:00-05:00,192.73,193.19,192.38,193.05,164202.0,192.719,1166
2025-02-11 14:30:00-05:00,193.0,193.3,192.76,193.06,157808.0,193.023,1060
2025-02-11 15:00:00-05:00,193.04,193.27,192.71,193.2,244861.0,192.912,1944
2025-02-11 15:30:00-05:00,193.16,193.36,191.79,193.09,824231.0,192.684,5881
