date,open,high,low,close,volume,average,barCount
2025-02-05 09:30:00-05:00,193.1,193.44,190.84,192.79,219383.0,192.24,1082
2025-02-05 10:00:00-05:00,192.87,193.11,191.73,192.87,68820.0,192.339,537
2025-02-05 10:30:00-05:00,192.85,193.36,192.49,193.29,40526.0,192.997,340
2025-02-05 11:00:00-05:00,193.29,193.52,192.72,193.34,40949.0,193.17,333
2025-02-05 11:30:00-05:00,193.31,194.32,193.23,194.14,46670.0,193.634,360
2025-02-05 12:00:00-05:00,194.2,194.66,194.15,194.33,57606.0,194.398,310
2025-02-05 12:30:00-05:00,194.3,194.54,194.07,194.37,25233.0,194.309,202
2025-02-05 13:00:00-05:00,194.45,194.66,194.36,194.47,17276.0,194.505,155
2025-02-05 13:30:00-05:00,194.47,195.09,194.46,194.99,37564.0,194.854,287
2025-02-05 14:00:00-05:00,195.04,195.39,194.87,195.15,38170.0,195.121,246
2025-02-05 14:30:00-05:00,195.15,195.22,194.43,194.46,34802.0,194.885,307
2025-02-05 15:00:00-05:00,194.63,195.31,194.61,195.12,43007.0,194.996,353
2025-02-05 15:30:00-05:00,195.13,196.03,194.57,195.99,266301.0,195.338,2031
