date,open,high,low,close,volume,average,barCount
2025-01-22 09:30:00-05:00,179.59,179.7,177.57,179.26,98450.0,179.068,570
2025-01-22 10:00:00-05:00,179.31,179.63,178.83,178.9,66491.0,179.26,528
2025-01-22 10:30:00-05:00,178.86,179.5,178.63,178.63,46342.0,179.157,375
2025-01-22 11:00:00-05:00,178.67,179.48,178.49,179.38,54951.0,179.046,457
2025-01-22 11:30:00-05:00,179.29,180.0,179.29,179.58,55226.0,179.726,399
2025-01-22 12:00:00-05:00,179.67,180.0,179.4,179.91,95914.0,179.771,495
2025-01-22 12:30:00-05:00,179.98,179.99,179.44,179.48,34050.0,179.655,247
2025-01-22 13:00:00-05:00,179.56,179.56,178.41,178.58,34912.0,179.048,229
2025-01-22 13:30:00-05:00,178.59,178.73,178.17,178.21,22793.0,178.505,161
2025-01-22 14:00:00-05:00,178.23,178.42,177.8,177.83,37695.0,178.232,309
2025-01-22 14:30:00-05:00,177.84,178.63,177.79,178.63,25854.0,178.187,224
2025-01-22 15:00:00-05:00,178.58,178.83,178.09,178.11,38089.0,178.567,303
2025-01-22 15:30:00-05:00,178.11,178.26,177.36,177.63,182378.0,177.705,1471
