date,open,high,low,close,volume,average,barCount
2025-01-29 09:30:00-05:00,184.72,186.79,184.01,184.77,135868.0,185.256,916
2025-01-29 10:00:00-05:00,185.02,186.34,184.84,185.68,129750.0,185.463,844
2025-01-29 10:30:00-05:00,185.68,186.06,184.63,185.28,200633.0,185.025,652
2025-01-29 11:00:00-05:00,185.27,185.74,184.62,184.73,99356.0,185.2,684
2025-01-29 11:30:00-05:00,184.73,185.06,184.46,184.7,52307.0,184.752,400
2025-01-29 12:00:00-05:00,184.72,185.14,184.64,184.84,72702.0,184.928,480
2025-01-29 12:30:00-05:00,184.97,185.31,184.75,184.83,87372.0,185.021,644
2025-01-29 13:00:00-05:00,184.83,185.15,184.07,185.11,153924.0,184.517,1180
2025-01-29 13:30:00-05:00,185.14,185.41,184.86,185.34,69844.0,185.177,431
2025-01-29 14:00:00-05:00,185.19,185.2,184.06,184.37,54792.0,184.581,395
2025-01-29 14:30:00-05:00,184.35,186.18,184.24,185.55,121658.0,185.469,660
2025-01-29 15:00:00-05:00,185.59,185.83,184.81,185.62,111094.0,185.395,862
2025-01-29 15:30:00-05:00,185.69,185.88,184.94,185.88,238298.0,185.496,1652
