date,open,high,low,close,volume,average,barCount
2025-04-10,369.0,375.99,354.2,368.61,2162712.0,366.916,14157
2025-04-11,366.98,378.79,360.65,377.9,1559482.0,371.175,10328
2025-04-14,386.98,389.26,372.82,378.66,1373555.0,381.461,8305
2025-04-15,383.4,400.02,379.67,392.8,2813959.0,393.962,17917
2025-04-16,388.21,395.35,373.48,379.84,2077774.0,385.036,12995
2025-04-17,383.8,384.94,373.1,375.62,933871.0,377.829,5758
2025-04-21,365.45,372.09,355.66,362.69,1218914.0,362.175,7324
2025-04-22,368.39,374.71,362.9,368.45,1255717.0,368.456,7319
2025-04-23,382.5,396.31,382.5,385.75,1814224.0,389.78,10845
2025-04-24,386.58,414.85,386.0,414.05,2154273.0,407.452,14426
2025-04-25,414.51,425.74,412.6,424.88,1615081.0,419.246,10120
2025-04-28,424.84,428.0,415.33,423.08,1237334.0,421.432,7511
2025-04-29,424.0,432.37,423.08,430.99,1043501.0,428.838,6594
2025-04-30,419.01,429.55,414.41,428.87,1179005.0,423.174,7669
2025-05-01,431.51,439.63,427.75,431.88,1295830.0,434.566,8360
2025-05-02,438.18,443.7,434.4,440.58,1036413.0,440.858,6794
2025-05-05,436.0,451.15,435.4,443.47,1197874.0,447.196,7755
2025-05-06,433.95,447.5,430.57,443.21,1232715.0,441.418,7928
2025-05-07,425.42,429.84,417.06,422.52,3027229.0,423.501,19437
2025-05-08,427.49,432.91,424.72,428.63,1262014.0,429.683,7711
2025-05-09,418.94,420.0,404.63,410.57,2259871.0,411.848,14186
2025-05-12,419.72,429.47,415.1,429.44,1439933.0,423.771,8900
2025-05-13,428.21,448.0,427.0,440.2,1596939.0,440.228,9892
2025-05-14,442.5,445.47,431.26,435.94,1222166.0,436.523,7846
2025-05-15,424.51,433.86,422.09,431.84,1078387.0,429.052,7545
2025-05-16,434.93,440.89,431.82,439.26,911982.0,438.338,5925
2025-05-19,432.43,445.5,431.69,444.35,781626.0,441.465,5180
2025-05-20,442.2,443.01,436.69,442.25,996776.0,439.611,7070
2025-05-21,436.8,450.67,432.06,434.74,2259145.0,440.248,13875
