date,open,high,low,close,volume,average,barCount
2024-10-28 09:30:00-04:00,45.0,45.2,44.38,44.39,157311.0,44.79,775
2024-10-28 10:00:00-04:00,44.39,44.73,44.33,44.61,123326.0,44.571,500
2024-10-28 10:30:00-04:00,44.63,44.77,44.46,44.57,56148.0,44.615,306
2024-10-28 11:00:00-04:00,44.57,44.88,44.52,44.75,37262.0,44.727,274
2024-10-28 11:30:00-04:00,44.75,44.83,44.55,44.6,57146.0,44.689,398
2024-10-28 12:00:00-04:00,44.59,44.7,44.56,44.57,84423.0,44.638,479
2024-10-28 12:30:00-04:00,44.58,44.71,44.56,44.64,40160.0,44.63,279
2024-10-28 13:00:00-04:00,44.64,44.77,44.59,44.76,32910.0,44.672,243
2024-10-28 13:30:00-04:00,44.77,44.81,44.69,44.73,76029.0,44.771,472
2024-10-28 14:00:00-04:00,44.73,44.77,44.65,44.69,41520.0,44.708,258
2024-10-28 14:30:00-04:00,44.71,44.73,44.53,44.56,49620.0,44.653,303
2024-10-28 15:00:00-04:00,44.56,44.69,44.49,44.65,55899.0,44.584,372
2024-10-28 15:30:00-04:00,44.64,44.75,44.47,44.48,203385.0,44.606,1551
