date,open,high,low,close,volume,average,barCount
2024-08-16 09:30:00-04:00,32.44,32.44,32.04,32.19,129462.0,32.291,591
2024-08-16 10:00:00-04:00,32.2,32.26,31.94,31.94,103719.0,32.076,737
2024-08-16 10:30:00-04:00,31.94,32.17,31.92,32.06,205659.0,32.027,1083
2024-08-16 11:00:00-04:00,32.07,32.19,32.04,32.1,91712.0,32.107,663
2024-08-16 11:30:00-04:00,32.11,32.24,32.1,32.19,56615.0,32.167,408
2024-08-16 12:00:00-04:00,32.2,32.29,32.18,32.27,70250.0,32.242,453
2024-08-16 12:30:00-04:00,32.27,32.39,32.27,32.33,104712.0,32.327,608
2024-08-16 13:00:00-04:00,32.32,32.35,32.26,32.31,63256.0,32.308,453
2024-08-16 13:30:00-04:00,32.31,32.32,32.23,32.24,73517.0,32.282,540
2024-08-16 14:00:00-04:00,32.23,32.28,32.21,32.26,70465.0,32.244,523
2024-08-16 14:30:00-04:00,32.26,32.31,32.24,32.27,104533.0,32.277,751
2024-08-16 15:00:00-04:00,32.27,32.28,32.17,32.23,123335.0,32.229,961
2024-08-16 15:30:00-04:00,32.22,32.29,32.07,32.17,393507.0,32.174,2677
