date,open,high,low,close,volume,average,barCount
2024-08-28 09:30:00-04:00,35.45,35.64,35.22,35.23,144327.0,35.394,702
2024-08-28 10:00:00-04:00,35.23,35.26,35.08,35.16,140818.0,35.168,621
2024-08-28 10:30:00-04:00,35.16,35.6,35.15,35.45,61783.0,35.382,409
2024-08-28 11:00:00-04:00,35.44,35.44,35.22,35.28,62821.0,35.333,460
2024-08-28 11:30:00-04:00,35.29,35.53,35.19,35.47,84911.0,35.399,553
2024-08-28 12:00:00-04:00,35.48,35.49,35.27,35.31,27061.0,35.391,231
2024-08-28 12:30:00-04:00,35.32,35.46,35.27,35.46,34384.0,35.35,252
2024-08-28 13:00:00-04:00,35.46,35.49,35.29,35.37,46193.0,35.411,296
2024-08-28 13:30:00-04:00,35.38,35.42,35.21,35.21,39426.0,35.35,329
2024-08-28 14:00:00-04:00,35.21,35.5,35.21,35.5,37210.0,35.36,313
2024-08-28 14:30:00-04:00,35.5,35.54,35.33,35.54,72220.0,35.432,529
2024-08-28 15:00:00-04:00,35.55,35.58,35.32,35.4,83986.0,35.443,564
2024-08-28 15:30:00-04:00,35.4,35.49,35.35,35.4,296652.0,35.408,1888
