date,open,high,low,close,volume,average,barCount
2024-08-16 09:30:00-04:00,32.44,32.44,32.3,32.31,18830.0,32.42,15
2024-08-16 09:31:00-04:00,32.34,32.38,32.32,32.35,2658.0,32.343,13
2024-08-16 09:32:00-04:00,32.28,32.34,32.2,32.2,5872.0,32.294,17
2024-08-16 09:33:00-04:00,32.24,32.28,32.04,32.12,7060.0,32.132,35
2024-08-16 09:34:00-04:00,32.17,32.17,32.06,32.13,3827.0,32.122,22
2024-08-16 09:35:00-04:00,32.16,32.29,32.16,32.28,3481.0,32.216,17
2024-08-16 09:36:00-04:00,32.3,32.4,32.3,32.38,2714.0,32.354,15
2024-08-16 09:37:00-04:00,32.38,32.41,32.31,32.32,4100.0,32.371,22
2024-08-16 09:38:00-04:00,32.28,32.36,32.28,32.28,6508.0,32.296,21
2024-08-16 09:39:00-04:00,32.28,32.32,32.26,32.31,1762.0,32.291,11
2024-08-16 09:40:00-04:00,32.3,32.33,32.22,32.22,2999.0,32.302,17
2024-08-16 09:41:00-04:00,32.23,32.31,32.19,32.28,2495.0,32.222,15
2024-08-16 09:42:00-04:00,32.31,32.39,32.31,32.37,3904.0,32.361,24
2024-08-16 09:43:00-04:00,32.38,32.4,32.24,32.24,9939.0,32.35,43
2024-08-16 09:44:00-04:00,32.26,32.31,32.26,32.27,1200.0,32.271,7
2024-08-16 09:45:00-04:00,32.29,32.37,32.28,32.34,7764.0,32.315,15
2024-08-16 09:46:00-04:00,32.34,32.34,32.26,32.26,3999.0,32.289,27
2024-08-16 09:47:00-04:00,32.3,32.31,32.25,32.25,829.0,32.285,6
2024-08-16 09:48:00-04:00,32.27,32.28,32.24,32.27,4486.0,32.247,10
2024-08-16 09:49:00-04:00,32.27,32.32,32.26,32.3,4568.0,32.294,26
2024-08-16 09:50:00-04:00,32.31,32.32,32.28,32.3,3400.0,32.296,21
2024-08-16 09:51:00-04:00,32.3,32.31,32.26,32.26,2750.0,32.288,20
2024-08-16 09:52:00-04:00,32.29,32.31,32.27,32.31,728.0,32.288,6
2024-08-16 09:53:00-04:00,32.33,32.35,32.26,32.26,2664.0,32.308,24
2024-08-16 09:54:00-04:00,32.26,32.26,32.21,32.24,2451.0,32.237,18
2024-08-16 09:55:00-04:00,32.22,32.22,32.15,32.16,2125.0,32.185,16
2024-08-16 09:56:00-04:00,32.14,32.2,32.11,32.2,9140.0,32.171,40
2024-08-16 09:57:00-04:00,32.22,32.27,32.22,32.27,3149.0,32.242,29
2024-08-16 09:58:00-04:00,32.26,32.27,32.19,32.21,2260.0,32.235,21
2024-08-16 09:59:00-04:00,32.22,32.24,32.17,32.19,1800.0,32.206,18
2024-08-16 10:00:00-04:00,32.2,32.22,32.18,32.22,1164.0,32.207,10
2024-08-16 10:01:00-04:00,32.22,32.26,32.18,32.19,2841.0,32.231,24
2024-08-16 10:02:00-04:00,32.23,32.26,32.21,32.23,3353.0,32.229,14
2024-08-16 10:03:00-04:00,32.23,32.24,32.18,32.2,2800.0,32.212,23
2024-08-16 10:04:00-04:00,32.2,32.21,32.18,32.18,4430.0,32.196,29
2024-08-16 10:05:00-04:00,32.16,32.19,32.16,32.19,2539.0,32.171,18
2024-08-16 10:06:00-04:00,32.18,32.2,32.18,32.18,5806.0,32.196,43
2024-08-16 10:07:00-04:00,32.18,32.2,32.17,32.17,3207.0,32.181,16
2024-08-16 10:08:00-04:00,32.17,32.18,32.1,32.11,1300.0,32.137,13
2024-08-16 10:09:00-04:00,32.11,32.12,32.07,32.07,2300.0,32.089,23
2024-08-16 10:10:00-04:00,32.06,32.1,32.04,32.07,4343.0,32.069,35
2024-08-16 10:11:00-04:00,32.08,32.12,32.08,32.09,1600.0,32.093,15
2024-08-16 10:12:00-04:00,32.08,32.08,32.06,32.07,7949.0,32.071,19
2024-08-16 10:13:00-04:00,32.08,32.09,32.06,32.06,4101.0,32.073,31
2024-08-16 10:14:00-04:00,32.07,32.07,32.0,32.01,3776.0,32.034,36
2024-08-16 10:15:00-04:00,32.01,32.02,31.94,31.96,7041.0,31.971,50
2024-08-16 10:16:00-04:00,31.97,32.09,31.97,32.08,5166.0,32.037,36
2024-08-16 10:17:00-04:00,32.06,32.07,32.02,32.06,3033.0,32.051,27
2024-08-16 10:18:00-04:00,32.05,32.09,32.02,32.02,6136.0,32.061,31
2024-08-16 10:19:00-04:00,32.04,32.04,32.01,32.04,1326.0,32.033,13
2024-08-16 10:20:00-04:00,32.04,32.06,32.01,32.03,3608.0,32.03,21
2024-08-16 10:21:00-04:00,32.02,32.02,32.0,32.01,2195.0,32.01,19
2024-08-16 10:22:00-04:00,32.03,32.06,32.02,32.02,2255.0,32.038,18
2024-08-16 10:23:00-04:00,32.02,32.05,32.0,32.05,3016.0,32.022,25
2024-08-16 10:24:00-04:00,32.05,32.05,32.03,32.03,1205.0,32.04,11
2024-08-16 10:25:00-04:00,32.05,32.05,32.02,32.02,1948.0,32.035,11
2024-08-16 10:26:00-04:00,32.02,32.03,31.99,31.99,3200.0,32.007,32
2024-08-16 10:27:00-04:00,31.99,32.01,31.98,32.0,4338.0,31.997,26
2024-08-16 10:28:00-04:00,32.0,32.01,31.97,31.97,2553.0,31.982,23
2024-08-16 10:29:00-04:00,31.98,31.99,31.94,31.94,5190.0,31.971,45
2024-08-16 10:30:00-04:00,31.94,31.97,31.92,31.97,11915.0,31.942,67
2024-08-16 10:31:00-04:00,31.96,31.97,31.93,31.95,21202.0,31.939,77
2024-08-16 10:32:00-04:00,31.95,31.99,31.95,31.99,6226.0,31.964,43
2024-08-16 10:33:00-04:00,31.99,32.02,31.94,31.98,14717.0,31.986,61
2024-08-16 10:34:00-04:00,31.98,32.0,31.98,32.0,2302.0,31.992,22
2024-08-16 10:35:00-04:00,32.0,32.04,31.99,32.0,4729.0,32.008,40
2024-08-16 10:36:00-04:00,31.99,32.01,31.97,31.98,4800.0,31.983,41
2024-08-16 10:37:00-04:00,31.97,32.01,31.97,31.98,3840.0,31.98,27
2024-08-16 10:38:00-04:00,31.99,32.01,31.98,32.01,3647.0,31.996,29
2024-08-16 10:39:00-04:00,31.99,32.01,31.98,32.01,2882.0,31.998,26
2024-08-16 10:40:00-04:00,32.03,32.03,32.0,32.02,7630.0,32.012,21
