date,open,high,low,close,volume,average,barCount
2024-09-05 09:30:00-04:00,33.78,34.47,33.71,34.16,87965.0,34.068,508
2024-09-05 10:00:00-04:00,34.17,34.38,34.12,34.2,131616.0,34.248,958
2024-09-05 10:30:00-04:00,34.2,34.42,34.01,34.2,62536.0,34.234,429
2024-09-05 11:00:00-04:00,34.21,34.34,34.11,34.25,57999.0,34.255,389
2024-09-05 11:30:00-04:00,34.25,34.26,34.04,34.06,51921.0,34.129,390
2024-09-05 12:00:00-04:00,34.05,34.37,34.04,34.26,65927.0,34.227,509
2024-09-05 12:30:00-04:00,34.25,34.25,34.11,34.17,45483.0,34.168,366
2024-09-05 13:00:00-04:00,34.18,34.3,34.09,34.27,62791.0,34.176,435
2024-09-05 13:30:00-04:00,34.27,34.47,34.26,34.47,62802.0,34.37,311
2024-09-05 14:00:00-04:00,34.48,34.63,34.48,34.55,86613.0,34.551,436
2024-09-05 14:30:00-04:00,34.56,34.65,34.51,34.56,75236.0,34.572,538
2024-09-05 15:00:00-04:00,34.55,34.6,34.44,34.54,76299.0,34.533,507
2024-09-05 15:30:00-04:00,34.53,34.62,34.31,34.62,301095.0,34.472,1870
