date,open,high,low,close,volume,average,barCount
2024-09-13 09:30:00-04:00,36.45,36.7,35.96,36.66,309724.0,36.403,1069
2024-09-13 10:00:00-04:00,36.66,37.12,36.56,36.98,129027.0,36.923,789
2024-09-13 10:30:00-04:00,36.97,37.06,36.86,36.95,98528.0,36.982,639
2024-09-13 11:00:00-04:00,36.95,37.07,36.89,36.92,104650.0,37.002,589
2024-09-13 11:30:00-04:00,36.91,36.96,36.63,36.64,113846.0,36.849,589
2024-09-13 12:00:00-04:00,36.63,36.72,36.44,36.48,53255.0,36.589,398
2024-09-13 12:30:00-04:00,36.47,36.87,36.46,36.85,72798.0,36.688,482
2024-09-13 13:00:00-04:00,36.86,36.88,36.8,36.85,46523.0,36.837,353
2024-09-13 13:30:00-04:00,36.84,36.93,36.83,36.84,54507.0,36.893,377
2024-09-13 14:00:00-04:00,36.85,36.85,36.56,36.61,49887.0,36.697,384
2024-09-13 14:30:00-04:00,36.6,36.79,36.58,36.73,66396.0,36.684,469
2024-09-13 15:00:00-04:00,36.73,36.8,36.68,36.77,71584.0,36.737,541
2024-09-13 15:30:00-04:00,36.76,37.0,36.64,36.99,280238.0,36.875,1745
