date,open,high,low,close,volume,average,barCount
2024-09-18 09:30:00-04:00,38.36,39.18,38.07,38.89,330587.0,38.674,1427
2024-09-18 10:00:00-04:00,38.9,39.34,38.83,39.14,305444.0,39.088,1694
2024-09-18 10:30:00-04:00,39.15,39.32,38.94,39.01,235944.0,39.127,1365
2024-09-18 11:00:00-04:00,39.01,39.09,38.82,39.06,144443.0,39.009,944
2024-09-18 11:30:00-04:00,39.07,39.09,38.86,39.06,166113.0,38.975,899
2024-09-18 12:00:00-04:00,39.07,39.72,39.03,39.54,308229.0,39.468,1849
2024-09-18 12:30:00-04:00,39.55,39.93,39.46,39.88,196020.0,39.73,1153
2024-09-18 13:00:00-04:00,39.88,39.88,39.54,39.74,173976.0,39.685,1082
2024-09-18 13:30:00-04:00,39.74,39.75,39.46,39.54,165301.0,39.581,1158
2024-09-18 14:00:00-04:00,39.54,40.05,39.5,39.99,537737.0,39.813,2299
2024-09-18 14:30:00-04:00,39.99,40.02,39.65,39.8,329356.0,39.873,2191
2024-09-18 15:00:00-04:00,39.82,40.01,39.56,39.97,235398.0,39.842,1654
2024-09-18 15:30:00-04:00,39.98,40.02,39.7,39.83,1085280.0,39.904,5410
