date,open,high,low,close,volume,average,barCount
2024-11-12 09:30:00-05:00,48.0,48.07,46.61,47.5,459698.0,47.421,2450
2024-11-12 10:00:00-05:00,47.49,47.77,47.31,47.69,178795.0,47.567,1225
2024-11-12 10:30:00-05:00,47.69,47.72,47.42,47.63,427757.0,47.537,1883
2024-11-12 11:00:00-05:00,47.63,47.85,47.31,47.83,157467.0,47.48,1141
2024-11-12 11:30:00-05:00,47.83,48.01,47.58,47.59,429121.0,47.866,1656
2024-11-12 12:00:00-05:00,47.58,47.99,47.47,47.98,121680.0,47.711,885
2024-11-12 12:30:00-05:00,47.97,48.12,47.92,47.95,139788.0,47.999,901
2024-11-12 13:00:00-05:00,47.93,48.14,47.66,47.67,182519.0,47.929,1289
2024-11-12 13:30:00-05:00,47.69,48.24,47.66,48.11,301896.0,47.945,1694
2024-11-12 14:00:00-05:00,48.12,48.19,47.93,48.12,400943.0,48.069,2145
2024-11-12 14:30:00-05:00,48.12,48.36,47.96,48.02,310256.0,48.191,2077
2024-11-12 15:00:00-05:00,48.02,48.16,47.87,48.09,457024.0,48.013,3095
2024-11-12 15:30:00-05:00,48.09,48.48,47.78,48.36,1242699.0,48.226,7056
