date,open,high,low,close,volume,average,barCount
2024-08-29 09:30:00-04:00,35.34,35.97,35.33,35.68,128237.0,35.678,707
2024-08-29 10:00:00-04:00,35.72,35.76,35.49,35.54,79868.0,35.627,619
2024-08-29 10:30:00-04:00,35.55,35.73,35.38,35.6,50061.0,35.577,438
2024-08-29 11:00:00-04:00,35.61,35.8,35.55,35.72,59234.0,35.664,414
2024-08-29 11:30:00-04:00,35.72,36.21,35.7,35.97,290477.0,36.048,1362
2024-08-29 12:00:00-04:00,35.97,36.11,35.95,35.98,64454.0,36.03,425
2024-08-29 12:30:00-04:00,35.99,36.0,35.92,35.93,50168.0,35.962,338
2024-08-29 13:00:00-04:00,35.92,35.94,35.84,35.92,48337.0,35.898,349
2024-08-29 13:30:00-04:00,35.92,35.95,35.8,35.89,50227.0,35.871,408
2024-08-29 14:00:00-04:00,35.9,35.91,35.65,35.66,51562.0,35.786,421
2024-08-29 14:30:00-04:00,35.65,35.67,35.38,35.5,79196.0,35.501,649
2024-08-29 15:00:00-04:00,35.5,35.61,35.45,35.54,79757.0,35.525,690
2024-08-29 15:30:00-04:00,35.54,35.64,35.26,35.33,262914.0,35.389,1732
