date,open,high,low,close,volume,average,barCount
2024-08-21 09:30:00-04:00,33.42,33.63,33.12,33.44,91111.0,33.422,427
2024-08-21 10:00:00-04:00,33.44,33.52,33.2,33.32,138174.0,33.335,725
2024-08-21 10:30:00-04:00,33.31,33.5,33.2,33.33,121674.0,33.349,572
2024-08-21 11:00:00-04:00,33.32,33.33,33.12,33.16,64172.0,33.214,428
2024-08-21 11:30:00-04:00,33.15,33.19,33.06,33.15,84409.0,33.13,464
2024-08-21 12:00:00-04:00,33.13,33.36,33.09,33.33,98565.0,33.156,659
2024-08-21 12:30:00-04:00,33.32,33.49,33.27,33.47,64756.0,33.399,425
2024-08-21 13:00:00-04:00,33.47,33.5,33.32,33.36,57928.0,33.405,373
2024-08-21 13:30:00-04:00,33.37,33.43,33.34,33.37,50176.0,33.397,396
2024-08-21 14:00:00-04:00,33.38,33.48,33.36,33.48,52422.0,33.412,343
2024-08-21 14:30:00-04:00,33.49,33.5,33.39,33.46,67173.0,33.452,502
2024-08-21 15:00:00-04:00,33.46,33.57,33.42,33.53,85998.0,33.503,577
2024-08-21 15:30:00-04:00,33.53,33.58,33.34,33.58,233589.0,33.473,1622
