date,open,high,low,close,volume,average,barCount
2024-08-27 09:30:00-04:00,36.32,36.32,35.74,35.9,195296.0,35.969,954
2024-08-27 10:00:00-04:00,35.92,36.16,35.9,36.04,110152.0,36.007,809
2024-08-27 10:30:00-04:00,36.05,36.35,36.02,36.26,126517.0,36.189,756
2024-08-27 11:00:00-04:00,36.26,36.31,36.07,36.13,97958.0,36.21,718
2024-08-27 11:30:00-04:00,36.13,36.16,35.8,35.84,101488.0,35.993,655
2024-08-27 12:00:00-04:00,35.83,35.83,35.65,35.67,100604.0,35.725,742
2024-08-27 12:30:00-04:00,35.66,35.67,35.54,35.63,88446.0,35.624,662
2024-08-27 13:00:00-04:00,35.62,35.88,35.43,35.82,145795.0,35.564,900
2024-08-27 13:30:00-04:00,35.84,35.9,35.68,35.9,74301.0,35.77,512
2024-08-27 14:00:00-04:00,35.91,35.93,35.67,35.67,103183.0,35.811,648
2024-08-27 14:30:00-04:00,35.67,35.82,35.67,35.77,76798.0,35.756,548
2024-08-27 15:00:00-04:00,35.77,35.77,35.61,35.61,95130.0,35.679,732
2024-08-27 15:30:00-04:00,35.61,35.72,35.49,35.71,307846.0,35.605,1928
