date,open,high,low,close,volume,average,barCount
2024-09-30 09:30:00-04:00,40.17,40.97,39.66,40.77,252981.0,40.516,1016
2024-09-30 10:00:00-04:00,40.73,41.32,40.73,41.03,215089.0,41.025,979
2024-09-30 10:30:00-04:00,41.04,41.13,40.78,40.79,68724.0,40.996,535
2024-09-30 11:00:00-04:00,40.78,40.98,40.71,40.8,86055.0,40.829,606
2024-09-30 11:30:00-04:00,40.8,40.84,40.45,40.51,92521.0,40.59,656
2024-09-30 12:00:00-04:00,40.51,40.52,40.24,40.28,62717.0,40.386,446
2024-09-30 12:30:00-04:00,40.27,40.43,40.2,40.37,48607.0,40.327,402
2024-09-30 13:00:00-04:00,40.34,40.35,40.18,40.22,61426.0,40.263,381
2024-09-30 13:30:00-04:00,40.21,40.51,40.21,40.41,59171.0,40.39,489
2024-09-30 14:00:00-04:00,40.4,40.42,40.24,40.35,109282.0,40.35,674
2024-09-30 14:30:00-04:00,40.35,40.74,40.25,40.64,127865.0,40.549,786
2024-09-30 15:00:00-04:00,40.63,40.71,40.57,40.63,74446.0,40.632,637
2024-09-30 15:30:00-04:00,40.62,40.84,40.52,40.76,285411.0,40.697,2249
