date,open,high,low,close,volume,average,barCount
2024-08-22 09:30:00-04:00,33.67,34.2,33.67,33.83,283570.0,33.969,1159
2024-08-22 10:00:00-04:00,33.83,34.2,33.75,34.2,125946.0,34.026,862
2024-08-22 10:30:00-04:00,34.2,34.39,34.15,34.2,205715.0,34.221,1161
2024-08-22 11:00:00-04:00,34.2,34.28,34.13,34.17,101236.0,34.207,720
2024-08-22 11:30:00-04:00,34.17,34.2,33.96,34.1,172480.0,34.068,1042
2024-08-22 12:00:00-04:00,34.09,34.22,34.07,34.17,126256.0,34.156,795
2024-08-22 12:30:00-04:00,34.18,34.24,34.05,34.1,164880.0,34.144,836
2024-08-22 13:00:00-04:00,34.1,34.21,34.05,34.17,152621.0,34.109,867
2024-08-22 13:30:00-04:00,34.16,34.3,34.07,34.13,130953.0,34.187,844
2024-08-22 14:00:00-04:00,34.13,34.23,34.1,34.16,112555.0,34.177,832
2024-08-22 14:30:00-04:00,34.17,34.21,34.08,34.1,122455.0,34.152,880
2024-08-22 15:00:00-04:00,34.09,34.2,33.98,34.0,224867.0,34.067,1219
2024-08-22 15:30:00-04:00,34.0,34.49,33.96,34.49,781753.0,34.271,3439
