date,open,high,low,close,volume,average,barCount
2024-08-23 09:30:00-04:00,34.5,35.19,34.5,34.8,372849.0,34.959,915
2024-08-23 10:00:00-04:00,34.82,35.04,34.61,34.8,259152.0,34.831,1257
2024-08-23 10:30:00-04:00,34.84,34.93,34.51,34.63,135987.0,34.744,753
2024-08-23 11:00:00-04:00,34.61,35.09,34.59,35.02,173125.0,34.948,1079
2024-08-23 11:30:00-04:00,35.02,35.06,34.87,34.9,110355.0,34.971,779
2024-08-23 12:00:00-04:00,34.89,35.1,34.78,35.1,178469.0,34.966,930
2024-08-23 12:30:00-04:00,35.09,35.1,34.82,34.97,60973.0,34.956,470
2024-08-23 13:00:00-04:00,34.99,35.14,34.98,35.11,91599.0,35.067,410
2024-08-23 13:30:00-04:00,35.11,35.35,35.06,35.31,81241.0,35.219,523
2024-08-23 14:00:00-04:00,35.3,35.66,35.29,35.58,148588.0,35.505,951
2024-08-23 14:30:00-04:00,35.59,35.78,35.54,35.62,124876.0,35.68,808
2024-08-23 15:00:00-04:00,35.62,35.81,35.51,35.73,185916.0,35.736,1250
2024-08-23 15:30:00-04:00,35.73,35.73,35.47,35.61,601589.0,35.605,3766
