date,open,high,low,close,volume,average,barCount
2024-10-17 09:30:00-04:00,42.42,42.42,41.94,42.15,99635.0,42.22,475
2024-10-17 10:00:00-04:00,42.12,42.12,41.66,41.92,83706.0,41.911,530
2024-10-17 10:30:00-04:00,41.99,41.99,41.75,41.85,53045.0,41.859,309
2024-10-17 11:00:00-04:00,41.84,41.91,41.75,41.88,65986.0,41.83,299
2024-10-17 11:30:00-04:00,41.88,42.06,41.87,41.97,115056.0,41.965,495
2024-10-17 12:00:00-04:00,41.98,42.2,41.98,42.09,52624.0,42.104,370
2024-10-17 12:30:00-04:00,42.09,42.12,41.92,41.97,43374.0,42.057,265
2024-10-17 13:00:00-04:00,41.97,42.93,41.94,42.79,537063.0,42.47,2019
2024-10-17 13:30:00-04:00,42.79,43.12,42.65,42.86,303998.0,42.914,1254
2024-10-17 14:00:00-04:00,42.89,43.03,42.66,42.73,194942.0,42.836,1068
2024-10-17 14:30:00-04:00,42.72,42.85,42.6,42.79,103632.0,42.742,809
2024-10-17 15:00:00-04:00,42.79,42.87,42.68,42.82,334431.0,42.787,986
2024-10-17 15:30:00-04:00,42.82,42.82,42.55,42.69,462893.0,42.711,2729
