date,open,high,low,close,volume,average,barCount
2024-10-15 09:30:00-04:00,43.16,43.16,42.67,42.85,82978.0,42.918,467
2024-10-15 10:00:00-04:00,42.87,43.08,42.56,42.62,61336.0,42.813,378
2024-10-15 10:30:00-04:00,42.59,43.24,42.09,43.23,184632.0,42.508,835
2024-10-15 11:00:00-04:00,43.22,43.56,43.17,43.42,105115.0,43.411,543
2024-10-15 11:30:00-04:00,43.39,43.54,43.09,43.13,64999.0,43.296,382
2024-10-15 12:00:00-04:00,43.14,43.17,43.01,43.03,39200.0,43.102,247
2024-10-15 12:30:00-04:00,43.02,43.04,42.91,43.03,33827.0,42.987,253
2024-10-15 13:00:00-04:00,43.01,43.04,42.88,42.91,26914.0,42.967,204
2024-10-15 13:30:00-04:00,42.9,43.17,42.89,43.15,127428.0,43.04,374
2024-10-15 14:00:00-04:00,43.14,43.3,43.13,43.19,58784.0,43.202,332
2024-10-15 14:30:00-04:00,43.18,43.35,43.04,43.12,79904.0,43.143,344
2024-10-15 15:00:00-04:00,43.09,43.09,42.85,42.86,60448.0,42.965,399
2024-10-15 15:30:00-04:00,42.86,43.11,42.82,43.0,160516.0,43.0,1086
