date,open,high,low,close,volume,average,barCount
2024-11-08 09:30:00-05:00,48.02,48.32,47.21,47.91,278985.0,47.906,1459
2024-11-08 10:00:00-05:00,47.87,47.98,47.32,47.4,169357.0,47.547,1062
2024-11-08 10:30:00-05:00,47.4,47.6,46.77,46.99,152809.0,47.119,1117
2024-11-08 11:00:00-05:00,46.99,47.16,46.82,47.04,92936.0,46.972,628
2024-11-08 11:30:00-05:00,47.03,47.43,46.99,47.28,125361.0,47.317,648
2024-11-08 12:00:00-05:00,47.29,47.29,46.99,47.15,56313.0,47.115,463
2024-11-08 12:30:00-05:00,47.15,47.28,47.12,47.28,81574.0,47.202,482
2024-11-08 13:00:00-05:00,47.28,47.53,47.21,47.31,139340.0,47.327,784
2024-11-08 13:30:00-05:00,47.31,47.58,47.3,47.44,127779.0,47.445,931
2024-11-08 14:00:00-05:00,47.45,47.67,47.37,47.65,131629.0,47.55,871
2024-11-08 14:30:00-05:00,47.64,47.99,47.6,47.87,121095.0,47.779,863
2024-11-08 15:00:00-05:00,47.86,47.86,47.58,47.62,108388.0,47.706,805
2024-11-08 15:30:00-05:00,47.6,47.77,47.52,47.74,389025.0,47.647,2651
