date,open,high,low,close,volume,average,barCount
2024-09-26 09:30:00-04:00,40.83,40.86,39.9,40.22,125143.0,40.444,583
2024-09-26 10:00:00-04:00,40.24,40.33,38.74,39.14,471819.0,39.47,2353
2024-09-26 10:30:00-04:00,39.11,39.83,39.11,39.25,269983.0,39.487,1308
2024-09-26 11:00:00-04:00,39.25,39.7,39.21,39.45,175504.0,39.451,1141
2024-09-26 11:30:00-04:00,39.45,39.86,39.43,39.82,90937.0,39.617,577
2024-09-26 12:00:00-04:00,39.8,39.88,39.52,39.52,78951.0,39.712,584
2024-09-26 12:30:00-04:00,39.52,39.56,39.38,39.49,71957.0,39.48,584
2024-09-26 13:00:00-04:00,39.48,39.55,39.42,39.52,75528.0,39.501,590
2024-09-26 13:30:00-04:00,39.52,39.79,39.51,39.69,59498.0,39.653,485
2024-09-26 14:00:00-04:00,39.69,39.75,39.48,39.57,115478.0,39.617,888
2024-09-26 14:30:00-04:00,39.57,39.72,39.55,39.6,125078.0,39.624,1055
2024-09-26 15:00:00-04:00,39.59,39.7,39.59,39.61,132391.0,39.642,1036
2024-09-26 15:30:00-04:00,39.61,39.71,39.33,39.46,492657.0,39.457,3498
