date,open,high,low,close,volume,average,barCount
2024-09-17 09:30:00-04:00,37.4,37.95,37.32,37.66,297743.0,37.596,1210
2024-09-17 10:00:00-04:00,37.66,38.07,37.57,37.77,124681.0,37.814,766
2024-09-17 10:30:00-04:00,37.78,37.82,37.54,37.58,139224.0,37.67,839
2024-09-17 11:00:00-04:00,37.58,37.92,37.54,37.76,148337.0,37.796,667
2024-09-17 11:30:00-04:00,37.75,37.96,37.75,37.95,81033.0,37.853,500
2024-09-17 12:00:00-04:00,37.94,37.98,37.74,37.89,73415.0,37.891,508
2024-09-17 12:30:00-04:00,37.89,37.99,37.7,37.72,123718.0,37.793,565
2024-09-17 13:00:00-04:00,37.73,37.86,37.65,37.83,58588.0,37.735,432
2024-09-17 13:30:00-04:00,37.83,37.83,37.48,37.65,84824.0,37.643,465
2024-09-17 14:00:00-04:00,37.66,37.72,37.57,37.71,81641.0,37.641,617
2024-09-17 14:30:00-04:00,37.7,37.76,37.65,37.73,76978.0,37.705,568
2024-09-17 15:00:00-04:00,37.73,37.76,37.64,37.67,98925.0,37.686,707
2024-09-17 15:30:00-04:00,37.68,37.9,37.52,37.89,422709.0,37.737,2665
