date,open,high,low,close,volume,average,barCount
2024-09-27 09:30:00-04:00,39.68,39.93,39.5,39.79,52450.0,39.761,299
2024-09-27 10:00:00-04:00,39.8,39.9,39.66,39.86,68545.0,39.806,464
2024-09-27 10:30:00-04:00,39.86,39.98,39.72,39.91,48763.0,39.872,380
2024-09-27 11:00:00-04:00,39.91,39.93,39.71,39.79,79119.0,39.803,403
2024-09-27 11:30:00-04:00,39.79,39.97,39.73,39.91,48514.0,39.822,357
2024-09-27 12:00:00-04:00,39.9,39.99,39.82,39.96,54405.0,39.898,370
2024-09-27 12:30:00-04:00,39.98,40.04,39.91,39.94,59491.0,39.969,364
2024-09-27 13:00:00-04:00,39.94,39.97,39.8,39.85,55603.0,39.876,322
2024-09-27 13:30:00-04:00,39.85,39.87,39.72,39.85,30888.0,39.79,253
2024-09-27 14:00:00-04:00,39.85,39.89,39.72,39.72,29577.0,39.849,251
2024-09-27 14:30:00-04:00,39.73,39.94,39.66,39.92,47007.0,39.791,287
2024-09-27 15:00:00-04:00,39.91,39.95,39.85,39.94,52265.0,39.892,420
2024-09-27 15:30:00-04:00,39.95,39.97,39.66,39.9,225672.0,39.82,1621
