date,open,high,low,close,volume,average,barCount
2024-09-04 09:30:00-04:00,34.73,34.73,33.77,34.25,225135.0,34.169,1371
2024-09-04 10:00:00-04:00,34.21,34.23,33.6,33.88,183209.0,33.805,1263
2024-09-04 10:30:00-04:00,33.89,34.24,33.83,34.2,139610.0,33.993,1011
2024-09-04 11:00:00-04:00,34.2,34.27,33.93,33.93,68972.0,34.068,542
2024-09-04 11:30:00-04:00,33.92,34.16,33.88,34.04,77333.0,33.986,527
2024-09-04 12:00:00-04:00,34.06,34.08,33.95,34.08,47939.0,34.011,412
2024-09-04 12:30:00-04:00,34.09,34.3,34.02,34.24,64734.0,34.162,521
2024-09-04 13:00:00-04:00,34.25,34.25,34.09,34.09,41583.0,34.19,328
2024-09-04 13:30:00-04:00,34.09,34.13,34.02,34.03,39871.0,34.079,346
2024-09-04 14:00:00-04:00,34.03,34.05,33.78,33.8,55654.0,33.884,433
2024-09-04 14:30:00-04:00,33.79,33.83,33.49,33.51,110359.0,33.614,781
2024-09-04 15:00:00-04:00,33.51,33.57,33.49,33.52,307976.0,33.509,2004
2024-09-04 15:30:00-04:00,33.52,33.74,33.51,33.61,535484.0,33.634,3121
