date,open,high,low,close,volume,average,barCount
2024-09-25 09:30:00-04:00,40.14,40.39,39.38,40.02,127116.0,39.914,636
2024-09-25 10:00:00-04:00,40.0,40.19,39.95,40.01,110956.0,40.075,713
2024-09-25 10:30:00-04:00,40.02,40.85,39.95,40.56,569404.0,40.579,2636
2024-09-25 11:00:00-04:00,40.57,40.75,40.42,40.63,100275.0,40.599,636
2024-09-25 11:30:00-04:00,40.65,40.77,40.57,40.75,108873.0,40.672,649
2024-09-25 12:00:00-04:00,40.74,40.85,40.51,40.55,209148.0,40.657,1171
2024-09-25 12:30:00-04:00,40.55,40.59,40.32,40.43,104263.0,40.442,732
2024-09-25 13:00:00-04:00,40.43,40.49,40.28,40.33,70463.0,40.397,441
2024-09-25 13:30:00-04:00,40.34,40.47,40.23,40.47,48352.0,40.331,395
2024-09-25 14:00:00-04:00,40.47,40.51,40.32,40.51,110666.0,40.408,647
2024-09-25 14:30:00-04:00,40.51,40.53,40.28,40.31,92967.0,40.396,538
2024-09-25 15:00:00-04:00,40.29,40.38,40.25,40.34,77378.0,40.314,560
2024-09-25 15:30:00-04:00,40.34,40.54,40.19,40.51,475889.0,40.422,2825
