date,open,high,low,close,volume,average,barCount
2024-11-06 09:30:00-05:00,46.79,47.55,46.6,47.27,339332.0,47.083,1284
2024-11-06 10:00:00-05:00,47.32,47.8,47.1,47.77,228439.0,47.466,1203
2024-11-06 10:30:00-05:00,47.75,47.94,47.41,47.61,155622.0,47.722,1018
2024-11-06 11:00:00-05:00,47.62,47.87,47.55,47.78,266489.0,47.725,1554
2024-11-06 11:30:00-05:00,47.79,47.92,47.59,47.64,237585.0,47.757,1357
2024-11-06 12:00:00-05:00,47.63,47.95,47.56,47.82,125266.0,47.734,989
2024-11-06 12:30:00-05:00,47.8,47.84,47.25,47.45,147433.0,47.528,762
2024-11-06 13:00:00-05:00,47.42,47.48,47.27,47.29,49738.0,47.381,396
2024-11-06 13:30:00-05:00,47.28,47.31,46.78,46.8,98253.0,47.081,712
2024-11-06 14:00:00-05:00,46.8,47.22,46.72,47.15,152603.0,47.036,1045
2024-11-06 14:30:00-05:00,47.17,47.2,46.96,47.15,111131.0,47.064,865
2024-11-06 15:00:00-05:00,47.14,47.46,47.0,47.41,159857.0,47.252,1227
2024-11-06 15:30:00-05:00,47.41,47.83,47.41,47.74,644463.0,47.683,3966
